2026-03-17 10:14:53 | INFO     | trading_bot.auth.login       | Authenticating with AngelOne SmartAPI …
2026-03-17 19:32:35 | INFO     | trading_bot.auth.login       | Login SUCCESS — client=AABW062325  feed_token=eyJhbGciOiJI…
2026-03-17 19:32:35 | INFO     | main                         | SmartAPI session ready.
2026-03-17 19:32:35 | INFO     | trading_bot.dashboard.server | Dashboard → http://127.0.0.1:5000
2026-03-17 19:32:35 | INFO     | main                         | Dashboard → http://127.0.0.1:5000
2026-03-17 19:32:35 | INFO     | main                         | Background: fetching last 30 days of 1m candles …
2026-03-17 19:32:35 | INFO     | main                         | [STUB] Compute indicators …
2026-03-17 19:32:35 | INFO     | main                         | [STUB] Start WebSocket live feed …
2026-03-17 19:32:35 | INFO     | main                         | Entering main trading loop. Press CTRL+C to stop.
2026-03-17 19:32:35 | INFO     | werkzeug                     | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2026-03-17 19:32:35 | INFO     | werkzeug                     | [33mPress CTRL+C to quit[0m
2026-03-17 19:32:36 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:36] "GET / HTTP/1.1" 200 -
2026-03-17 19:32:36 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:36] "GET /api/dates HTTP/1.1" 200 -
2026-03-17 19:32:36 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:36] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:32:36 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:36] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2026-03-17 19:32:39 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-16: last_1m_close=25682.45 → day_close=25682.75 (delta=0.30)
2026-03-17 19:32:39 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-16  (fetched: 376)
2026-03-17 19:32:43 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-17: last_1m_close=25716.00 → day_close=25725.40 (delta=9.40)
2026-03-17 19:32:43 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-17  (fetched: 376)
2026-03-17 19:32:47 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-18: last_1m_close=25805.70 → day_close=25819.35 (delta=13.65)
2026-03-17 19:32:47 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-18  (fetched: 376)
2026-03-17 19:32:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:50] "GET / HTTP/1.1" 200 -
2026-03-17 19:32:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:50] "GET /api/dates HTTP/1.1" 200 -
2026-03-17 19:32:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:50] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:32:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:32:50] "GET /api/candles?date=2026-02-18&timeframe=1m HTTP/1.1" 200 -
2026-03-17 19:32:50 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-19: last_1m_close=25416.45 → day_close=25454.35 (delta=37.90)
2026-03-17 19:32:50 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-19  (fetched: 376)
2026-03-17 19:32:54 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-20: last_1m_close=25565.90 → day_close=25571.25 (delta=5.35)
2026-03-17 19:32:54 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-20  (fetched: 376)
2026-03-17 19:32:58 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-23: last_1m_close=25704.00 → day_close=25713.00 (delta=9.00)
2026-03-17 19:32:58 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-23  (fetched: 376)
2026-03-17 19:33:02 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-24: last_1m_close=25460.25 → day_close=25424.65 (delta=-35.60)
2026-03-17 19:33:02 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-24  (fetched: 376)
2026-03-17 19:33:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:33:05] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:33:06 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-25: last_1m_close=25478.65 → day_close=25482.50 (delta=3.85)
2026-03-17 19:33:06 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-25  (fetched: 376)
2026-03-17 19:33:10 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-26: last_1m_close=25493.30 → day_close=25496.55 (delta=3.25)
2026-03-17 19:33:10 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-26  (fetched: 376)
2026-03-17 19:33:14 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-02-27: last_1m_close=25181.80 → day_close=25178.65 (delta=-3.15)
2026-03-17 19:33:14 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-02-27  (fetched: 376)
2026-03-17 19:33:19 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-02: last_1m_close=24849.75 → day_close=24865.70 (delta=15.95)
2026-03-17 19:33:19 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-02  (fetched: 376)
2026-03-17 19:33:20 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:33:20] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:33:22 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:33:22] "GET /api/candles?date=2026-02-18&timeframe=1m HTTP/1.1" 200 -
2026-03-17 19:33:25 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-04: last_1m_close=24473.95 → day_close=24480.50 (delta=6.55)
2026-03-17 19:33:25 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-04  (fetched: 376)
2026-03-17 19:33:29 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-05: last_1m_close=24737.45 → day_close=24765.90 (delta=28.45)
2026-03-17 19:33:29 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-05  (fetched: 376)
2026-03-17 19:33:32 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-06: last_1m_close=24469.40 → day_close=24450.45 (delta=-18.95)
2026-03-17 19:33:32 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-06  (fetched: 376)
2026-03-17 19:33:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:33:35] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:33:36 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-09: last_1m_close=24005.80 → day_close=24028.05 (delta=22.25)
2026-03-17 19:33:36 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-09  (fetched: 376)
2026-03-17 19:33:40 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-10: last_1m_close=24286.15 → day_close=24261.60 (delta=-24.55)
2026-03-17 19:33:40 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-10  (fetched: 376)
2026-03-17 19:33:43 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-11: last_1m_close=23848.20 → day_close=23866.85 (delta=18.65)
2026-03-17 19:33:43 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-11  (fetched: 376)
2026-03-17 19:33:46 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-12: last_1m_close=23639.35 → day_close=23639.15 (delta=-0.20)
2026-03-17 19:33:46 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-12  (fetched: 376)
2026-03-17 19:33:49 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-13: last_1m_close=23170.90 → day_close=23151.10 (delta=-19.80)
2026-03-17 19:33:49 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-13  (fetched: 376)
2026-03-17 19:33:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:33:50] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:33:53 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-16: last_1m_close=23355.60 → day_close=23408.80 (delta=53.20)
2026-03-17 19:33:53 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-16  (fetched: 376)
2026-03-17 19:33:57 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-17: last_1m_close=23558.80 → day_close=23581.15 (delta=22.35)
2026-03-17 19:33:57 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-17  (fetched: 376)
2026-03-17 19:33:57 | INFO     | trading_bot.data.historical  | Historical fetch done — 7896 new rows stored.
2026-03-17 19:34:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:34:05] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:34:20 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:34:20] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:35:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:35:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:36:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:36:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:37:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:37:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:38:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:38:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:39:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:39:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:40:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:40:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:41:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:41:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:42:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:42:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:43:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:43:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:44:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:44:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:45:10 | INFO     | trading_bot.data.store       | Database initialized at C:\Users\Sushma\Desktop\AngelOne\trading_bot\trading_bot.db
2026-03-17 19:45:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:45:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:45:29 | INFO     | trading_bot.data.store       | Database initialized at C:\Users\Sushma\Desktop\AngelOne\trading_bot\trading_bot.db
2026-03-17 19:45:29 | INFO     | trading_bot.auth.login       | Authenticating with AngelOne SmartAPI …
2026-03-17 19:45:32 | INFO     | trading_bot.auth.login       | Login SUCCESS — client=AABW062325  feed_token=eyJhbGciOiJI…
2026-03-17 19:45:35 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-10: last_1m_close=24286.15 → day_close=24261.60 (delta=-24.55)
2026-03-17 19:45:35 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-10  (fetched: 376)
2026-03-17 19:45:39 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-11: last_1m_close=23848.20 → day_close=23866.85 (delta=18.65)
2026-03-17 19:45:39 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-11  (fetched: 376)
2026-03-17 19:45:42 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-12: last_1m_close=23639.35 → day_close=23639.15 (delta=-0.20)
2026-03-17 19:45:42 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-12  (fetched: 376)
2026-03-17 19:45:45 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-13: last_1m_close=23170.90 → day_close=23151.10 (delta=-19.80)
2026-03-17 19:45:45 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-13  (fetched: 376)
2026-03-17 19:45:49 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-16: last_1m_close=23355.60 → day_close=23408.80 (delta=53.20)
2026-03-17 19:45:49 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-16  (fetched: 376)
2026-03-17 19:45:52 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-17: last_1m_close=23558.80 → day_close=23581.15 (delta=22.35)
2026-03-17 19:45:52 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-17  (fetched: 376)
2026-03-17 19:45:52 | INFO     | trading_bot.data.historical  | Historical fetch done — 0 new rows stored.
2026-03-17 19:45:54 | INFO     | trading_bot.auth.login       | Session terminated for AABW062325
2026-03-17 19:46:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:46:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:46:42 | INFO     | trading_bot.data.store       | Database initialized at C:\Users\Sushma\Desktop\AngelOne\trading_bot\trading_bot.db
2026-03-17 19:47:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:47:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:47:44 | INFO     | trading_bot.data.store       | Database initialized at C:\Users\Sushma\Desktop\AngelOne\trading_bot\trading_bot.db
2026-03-17 19:47:44 | INFO     | trading_bot.auth.login       | Authenticating with AngelOne SmartAPI …
2026-03-17 19:47:47 | INFO     | trading_bot.auth.login       | Login SUCCESS — client=AABW062325  feed_token=eyJhbGciOiJI…
2026-03-17 19:47:50 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-10: last_1m_close=24286.15 → day_close=24261.60 (delta=-24.55)
2026-03-17 19:47:50 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-10  (fetched: 376)
2026-03-17 19:47:53 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-11: last_1m_close=23848.20 → day_close=23866.85 (delta=18.65)
2026-03-17 19:47:53 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-11  (fetched: 376)
2026-03-17 19:47:57 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-12: last_1m_close=23639.35 → day_close=23639.15 (delta=-0.20)
2026-03-17 19:47:57 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-12  (fetched: 376)
2026-03-17 19:48:00 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-13: last_1m_close=23170.90 → day_close=23151.10 (delta=-19.80)
2026-03-17 19:48:00 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-13  (fetched: 376)
2026-03-17 19:48:04 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-16: last_1m_close=23355.60 → day_close=23408.80 (delta=53.20)
2026-03-17 19:48:04 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-16  (fetched: 376)
2026-03-17 19:48:07 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-17: last_1m_close=23558.80 → day_close=23581.15 (delta=22.35)
2026-03-17 19:48:07 | INFO     | trading_bot.data.historical  | Stored   0 new 1m bars for 2026-03-17  (fetched: 376)
2026-03-17 19:48:08 | INFO     | trading_bot.data.historical  | Historical fetch done — 0 new rows stored.
2026-03-17 19:48:09 | INFO     | trading_bot.auth.login       | Session terminated for AABW062325
2026-03-17 19:48:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 19:48:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 19:49:09 | INFO     | trading_bot.data.store       | Database initialized at C:\Users\Sushma\Desktop\AngelOne\trading_bot\trading_bot.db
2026-03-17 19:49:09 | INFO     | trading_bot.auth.login       | Authenticating with AngelOne SmartAPI …
2026-03-17 19:49:12 | INFO     | trading_bot.auth.login       | Login SUCCESS — client=AABW062325  feed_token=eyJhbGciOiJI…
2026-03-17 19:49:15 | INFO     | trading_bot.data.historical  | Injected closing candle for 1m 2026-03-10: last_1m_close=24286.15 → day_close=24261.60 (delta=-24.55)
2026-03-17 19:49:15 | INFO     | trading_bot.data.historical  | Stored 376 new 1m bars for 2026-03-10  (fetched: 376)
